,TIMESTAMP,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
8078,2015-07-13 12:03:30,41030,18.51,42670,7.86,89.9,7.15,8.5,5.0
8079,2015-07-13 12:33:30,41031,18.52,42390,7.85,90.6,7.21,8.5,4.5
8080,2015-07-13 13:03:30,41032,18.55,41920,7.83,90.9,7.25,9.4,5.1
8081,2015-07-13 13:33:30,41033,18.55,41710,7.82,91.3,7.28,8.9,4.3
8082,2015-07-13 14:03:30,41034,18.59,41580,7.81,91.7,7.31,8.9,4.9
8083,2015-07-13 14:33:30,41035,18.55,41650,7.87,93.0,7.42,8.2,6.2
8084,2015-07-13 15:03:30,41036,18.59,41760,7.87,93.5,7.45,8.6,6.9
8085,2015-07-13 15:33:30,41037,18.65,42240,7.88,92.6,7.36,9.1,6.5
8086,2015-07-13 16:03:30,41038,18.6,42150,7.89,93.8,7.46,7.6,7.9
8087,2015-07-13 16:33:30,41039,18.64,42460,7.87,92.9,7.37,8.3,6.7
8088,2015-07-13 17:03:30,41040,18.69,42850,7.88,92.6,7.33,8.1,7.1
8089,2015-07-13 17:33:30,41041,18.99,44190,7.87,89.9,7.04,11.4,5.6
8090,2015-07-13 18:03:30,41042,19.1,44690,7.88,90.1,7.02,12.8,6.4
8091,2015-07-13 18:33:30,41043,19.14,45090,7.9,91.3,7.1,13.6,5.6
8092,2015-07-13 19:03:30,41044,19.07,45170,7.9,91.3,7.11,10.0,5.6
8093,2015-07-13 19:33:30,41045,19.05,45140,7.9,90.9,7.08,9.2,6.4
8094,2015-07-13 20:03:30,41046,19.01,45180,7.9,91.3,7.11,8.7,5.8
8095,2015-07-13 20:33:30,41047,18.99,45190,7.9,91.1,7.1,8.7,6.1
8096,2015-07-13 21:03:30,41048,18.84,44810,7.88,90.1,7.05,10.2,5.1
8097,2015-07-13 21:33:30,41049,18.78,44720,7.88,89.3,7.0,9.9,5.7
8098,2015-07-13 22:03:30,41050,18.74,44530,7.87,89.1,7.0,9.3,5.7
8099,2015-07-13 22:33:30,41051,18.64,44300,7.87,88.7,6.99,8.4,5.5
8100,2015-07-13 23:03:30,41052,18.49,44090,7.86,88.3,6.98,7.9,5.8
8101,2015-07-13 23:33:30,41053,18.37,43880,7.85,88.1,6.99,7.7,5.5
8102,2015-07-14 00:03:30,41054,18.21,43650,7.85,88.1,7.02,7.5,5.0
8103,2015-07-14 00:33:30,41055,18.07,43310,7.85,88.1,7.05,7.3,5.4
8104,2015-07-14 01:03:30,41056,17.97,43060,7.85,87.9,7.05,7.2,5.0
8105,2015-07-14 01:33:30,41057,17.9,42870,7.83,87.7,7.05,7.0,5.6
8106,2015-07-14 02:03:30,41058,17.84,42680,7.81,87.6,7.05,7.1,4.1
8107,2015-07-14 02:33:30,41059,17.88,42620,7.77,86.8,6.99,7.2,5.5
8108,2015-07-14 03:03:30,41060,17.73,42650,7.82,87.7,7.08,7.1,4.6
8109,2015-07-14 03:33:30,41061,17.63,42720,7.84,87.6,7.08,7.0,4.5
8110,2015-07-14 04:03:30,41062,17.7,42850,7.83,87.5,7.06,6.7,4.9
8111,2015-07-14 04:33:30,41063,17.76,43000,7.83,87.5,7.05,6.5,5.3
8112,2015-07-14 05:03:30,41064,17.79,43210,7.84,87.1,7.0,6.6,5.0
8113,2015-07-14 05:33:30,41065,17.85,43430,7.83,87.0,6.99,6.7,4.7
8114,2015-07-14 06:03:30,41066,17.75,43470,7.84,87.0,7.0,6.4,4.2
8115,2015-07-14 06:33:30,41067,18.03,43800,7.84,86.8,6.94,6.4,4.3
8116,2015-07-14 07:03:30,41068,18.15,44100,7.84,86.8,6.9,6.3,4.2
8117,2015-07-14 07:33:30,41069,18.05,44020,7.84,86.2,6.88,6.7,4.9
8118,2015-07-14 08:03:40,41070,18.38,44360,7.85,86.8,6.87,6.9,3.7
8119,2015-07-14 08:33:30,41071,18.39,44730,7.86,87.6,6.92,7.2,3.1
8120,2015-07-14 09:03:30,41072,18.5,44880,7.87,87.6,6.9,7.2,3.6
8121,2015-07-14 09:33:30,41073,18.47,44660,7.87,88.0,6.94,7.4,3.8
8122,2015-07-14 10:03:30,41074,18.45,44410,7.87,88.2,6.97,7.1,3.2
8123,2015-07-14 10:33:30,41075,18.42,44190,7.87,88.4,6.99,7.5,3.5
8124,2015-07-14 11:03:30,41076,18.4,44040,7.87,89.1,7.05,7.5,4.0
8125,2015-07-14 11:33:30,41077,18.37,43760,7.87,89.6,7.11,7.9,4.2
8126,2015-07-14 12:03:30,41078,18.31,43520,7.88,90.4,7.19,7.7,4.5
8127,2015-07-14 12:33:30,41079,18.21,43080,7.86,90.9,7.26,8.8,4.2
8128,2015-07-14 13:03:30,41080,18.19,42870,7.85,91.1,7.28,7.9,4.0
8129,2015-07-14 13:33:30,41081,18.21,42430,7.84,91.9,7.35,9.0,4.7
8130,2015-07-14 14:03:30,41082,18.17,42080,7.84,92.3,7.41,9.5,4.8
8131,2015-07-14 14:33:30,41083,18.19,41980,7.82,92.5,7.42,8.7,4.6
8132,2015-07-14 14:52:20,41084,18.14,41940,7.87,93.8,7.53,7.8,6.0
8133,2015-07-14 15:03:30,41085,18.14,41940,7.87,93.8,7.53,7.8,6.0
8134,2015-07-14 15:10:40,41086,18.14,41940,7.87,93.8,7.53,7.8,6.0
8135,2015-07-14 15:33:30,41087,18.26,42600,7.84,92.5,7.4,11.1,3.0
8136,2015-07-14 16:03:30,41088,18.16,42670,7.85,93.3,7.47,8.3,2.5
8137,2015-07-14 16:33:30,41089,18.16,42910,7.85,92.2,7.37,7.3,2.4
8138,2015-07-14 17:03:30,41090,18.22,43160,7.84,91.4,7.29,7.7,2.8
8139,2015-07-14 17:33:30,41091,18.23,43520,7.85,91.0,7.25,7.2,3.6
8140,2015-07-14 18:03:30,41092,18.51,44450,7.85,89.4,7.05,12.8,2.9
8141,2015-07-14 18:33:30,41093,18.55,44810,7.86,89.7,7.06,12.2,2.1
8142,2015-07-14 19:03:30,41094,18.64,45420,7.87,90.3,7.08,13.9,1.7
8143,2015-07-14 19:33:30,41095,18.58,45680,7.88,90.2,7.07,11.8,2.9
8144,2015-07-14 20:03:30,41096,18.5,45610,7.88,89.3,7.01,9.3,2.5
8145,2015-07-14 20:33:30,41097,18.53,45700,7.88,90.2,7.08,8.8,1.7
8146,2015-07-14 21:03:30,41098,18.49,45760,7.89,90.1,7.07,8.7,3.4
8147,2015-07-14 21:33:30,41099,18.48,45490,7.88,89.2,7.01,9.5,1.7
8148,2015-07-14 22:03:30,41100,18.38,45210,7.87,88.9,7.01,11.9,1.9
8149,2015-07-14 22:33:30,41101,18.32,45000,7.87,88.2,6.97,10.2,3.1
8150,2015-07-14 23:03:30,41102,18.24,44770,7.87,88.5,7.01,9.0,1.7
8151,2015-07-14 23:33:30,41103,18.11,44550,7.86,87.8,6.98,8.5,1.4
8152,2015-07-15 00:03:30,41104,17.97,44340,7.86,87.3,6.96,7.3,2.1
8153,2015-07-15 00:33:30,41105,17.78,44120,7.85,87.3,7.0,6.9,1.3
8154,2015-07-15 01:03:30,41106,17.63,43760,7.86,88.0,7.09,6.5,1.9
8155,2015-07-15 01:33:30,41107,17.46,43460,7.85,87.8,7.1,6.2,0.7
8156,2015-07-15 02:03:30,41108,17.37,43260,7.85,86.9,7.05,6.2,2.0
8157,2015-07-15 02:33:30,41109,17.3,43070,7.84,86.8,7.05,6.1,1.7
8158,2015-07-15 03:03:30,41110,17.28,42900,7.8,86.4,7.03,6.8,0.8
8159,2015-07-15 03:33:30,41111,17.19,43010,7.83,86.7,7.06,5.8,0.9
8160,2015-07-15 04:03:30,41112,17.15,42870,7.85,87.2,7.11,6.0,1.7
8161,2015-07-15 04:33:30,41113,17.15,43120,7.85,86.5,7.04,5.7,1.4
8162,2015-07-15 05:03:30,41114,17.27,43230,7.85,86.4,7.02,5.4,1.2
8163,2015-07-15 05:33:30,41115,17.26,43390,7.85,86.4,7.02,5.3,1.2
8164,2015-07-15 06:03:30,41116,17.28,43550,7.84,86.5,7.02,5.2,1.4
8165,2015-07-15 06:33:30,41117,17.43,43940,7.84,86.5,6.98,5.6,1.2
8166,2015-07-15 07:03:30,41118,17.62,44130,7.85,85.8,6.9,5.5,0.7
8167,2015-07-15 07:33:30,41119,17.74,44470,7.86,87.2,6.99,5.5,1.3
8168,2015-07-15 08:03:30,41120,17.75,44520,7.88,85.9,6.88,6.2,0.6
8169,2015-07-15 08:33:30,41121,17.85,44720,7.86,86.6,6.92,5.8,1.6
8170,2015-07-15 09:03:30,41122,18.11,45040,7.87,86.9,6.9,5.7,1.0
8171,2015-07-15 09:33:30,41123,18.22,45220,7.87,87.2,6.9,6.3,0.9
8172,2015-07-15 10:03:30,41124,18.15,44910,7.87,87.8,6.96,6.0,0.3
8173,2015-07-15 10:33:30,41125,18.22,44770,7.86,87.7,6.95,7.0,1.6
8174,2015-07-15 11:03:30,41126,18.24,44600,7.87,89.9,7.13,6.6,0.1
8175,2015-07-15 11:33:30,41127,18.28,44450,7.86,89.2,7.07,6.1,1.6
8176,2015-07-15 12:03:30,41128,18.25,44220,7.86,89.0,7.06,6.0,0.6
8177,2015-07-15 12:33:30,41129,18.24,43920,7.86,89.6,7.12,6.4,0.9
8178,2015-07-15 13:03:30,41130,18.2,43680,7.86,89.8,7.15,6.6,1.1
8179,2015-07-15 13:33:30,41131,18.16,43260,7.85,90.6,7.23,7.4,0.9
8180,2015-07-15 14:03:30,41132,18.21,43110,7.84,90.7,7.24,7.0,0.7
8181,2015-07-15 14:33:30,41133,18.2,42810,7.83,91.1,7.28,6.5,1.8
8182,2015-07-15 15:03:30,41134,18.17,42560,7.79,91.2,7.3,6.1,1.4
8183,2015-07-15 15:33:30,41135,18.13,42350,7.86,93.1,7.46,5.7,1.7
8184,2015-07-15 16:03:30,41136,18.08,42430,7.87,93.7,7.52,6.0,2.3
8185,2015-07-15 16:33:30,41137,18.1,42430,7.84,93.0,7.46,7.2,3.5
8186,2015-07-15 17:03:30,41138,17.98,42610,7.84,93.3,7.5,7.1,2.2
8187,2015-07-15 17:33:30,41139,17.99,43150,7.86,91.8,7.36,6.5,1.7
8188,2015-07-15 18:03:30,41140,18.15,43340,7.87,93.0,7.43,6.7,3.1
8189,2015-07-15 18:33:30,41141,18.3,44430,7.87,89.8,7.12,8.4,2.3
8190,2015-07-15 19:03:30,41142,18.31,45160,7.88,89.3,7.05,15.5,1.3
8191,2015-07-15 19:33:30,41143,18.42,45480,7.89,89.8,7.07,22.3,0.2
8192,2015-07-15 20:03:30,41144,18.44,45780,7.9,90.0,7.07,16.4,1.4
8193,2015-07-15 20:33:30,41145,18.37,45890,7.9,89.9,7.07,11.2,2.0
8194,2015-07-15 21:03:30,41146,18.35,45870,7.9,89.6,7.05,10.0,1.8
8195,2015-07-15 21:33:30,41147,18.33,45930,7.9,89.9,7.07,9.2,1.8
8196,2015-07-15 22:03:30,41148,18.31,45830,7.9,89.6,7.06,9.1,1.8
8197,2015-07-15 22:33:30,41149,18.19,45520,7.89,89.0,7.03,11.8,0.9
8198,2015-07-15 23:03:30,41150,18.16,45450,7.88,88.5,7.0,10.5,1.6
8199,2015-07-15 23:33:30,41151,18.06,45220,7.89,87.9,6.97,9.5,0.6
8200,2015-07-16 00:03:30,41152,17.98,44900,7.87,88.9,7.07,8.0,1.5
8201,2015-07-16 00:33:30,41153,17.92,44630,7.87,88.0,7.02,6.9,0.9
8202,2015-07-16 01:03:30,41154,17.76,44300,7.87,87.6,7.02,6.6,0.8
8203,2015-07-16 01:33:30,41155,17.63,43950,7.86,87.3,7.02,6.3,1.5
8204,2015-07-16 02:03:30,41156,17.52,43640,7.86,87.8,7.09,6.1,0.5
8205,2015-07-16 02:33:30,41157,17.44,43410,7.84,87.5,7.08,6.0,0.4
8206,2015-07-16 03:03:30,41158,17.37,43240,7.83,87.1,7.06,5.9,0.6
8207,2015-07-16 03:33:30,41159,17.37,43030,7.79,86.4,7.01,5.9,0.5
8208,2015-07-16 04:03:30,41160,17.33,43150,7.81,86.2,7.0,5.8,0.2
8209,2015-07-16 04:33:30,41161,17.26,43200,7.86,87.9,7.14,5.4,0.7
8210,2015-07-16 05:03:30,41162,17.17,43200,7.85,87.3,7.11,5.4,1.0
8211,2015-07-16 05:33:30,41163,17.29,43330,7.84,87.1,7.07,5.3,1.0
8212,2015-07-16 06:03:30,41164,17.32,43410,7.84,86.8,7.04,5.1,0.7
8213,2015-07-16 06:33:30,41165,17.26,43510,7.86,87.0,7.06,4.7,1.3
8214,2015-07-16 07:03:30,41166,17.36,43760,7.85,88.3,7.14,4.6,1.6
8215,2015-07-16 07:33:30,41167,17.72,44270,7.85,86.6,6.95,5.1,1.5
8216,2015-07-16 08:03:30,41168,18.13,44520,7.85,86.3,6.86,4.8,1.3
8217,2015-07-16 08:33:30,41169,17.85,44420,7.84,86.2,6.89,5.7,0.6
8218,2015-07-16 09:03:30,41170,18.03,44730,7.85,86.9,6.91,5.4,1.2
8219,2015-07-16 09:33:30,41171,18.1,44960,7.86,87.0,6.91,5.1,1.2
8220,2015-07-16 10:03:30,41172,18.13,45380,7.87,87.1,6.89,5.7,0.6
8221,2015-07-16 10:33:30,41173,18.12,45350,7.87,87.6,6.93,6.0,0.7
8222,2015-07-16 11:03:30,41174,18.1,45030,7.86,87.7,6.96,6.4,1.3
8223,2015-07-16 11:33:30,41175,18.15,44950,7.86,87.9,6.97,6.6,1.0
8224,2015-07-16 12:03:30,41176,18.15,44770,7.86,88.2,7.0,6.6,0.8
8225,2015-07-16 12:33:30,41177,18.14,44520,7.86,88.5,7.03,6.3,0.9
8226,2015-07-16 13:03:30,41178,18.09,44190,7.85,88.7,7.07,6.6,1.0
8227,2015-07-16 13:33:30,41179,18.11,44000,7.85,89.0,7.09,7.0,0.6
8228,2015-07-16 14:03:30,41180,18.07,43650,7.85,90.3,7.21,7.2,0.4
8229,2015-07-16 14:33:30,41181,18.09,43400,7.84,89.7,7.17,7.3,1.6
8230,2015-07-16 15:03:30,41182,17.99,43060,7.84,90.2,7.23,6.2,0.8
8231,2015-07-16 15:33:30,41183,18.02,42890,7.78,88.5,7.1,7.4,1.2
8232,2015-07-16 16:03:30,41184,17.96,42700,7.74,88.0,7.07,7.1,0.4
8233,2015-07-16 16:33:30,41185,17.85,42760,7.84,90.7,7.3,7.1,1.2
8234,2015-07-16 17:03:30,41186,17.74,42740,7.86,91.2,7.36,6.1,1.6
8235,2015-07-16 17:33:30,41187,17.83,42910,7.82,90.0,7.24,7.0,1.3
8236,2015-07-16 18:03:30,41188,17.82,43290,7.83,89.4,7.18,6.9,2.1
8237,2015-07-16 18:33:30,41189,17.85,43480,7.86,90.0,7.23,6.9,2.2
8238,2015-07-16 19:03:30,41190,18.12,44390,7.85,88.5,7.04,7.5,1.2
8239,2015-07-16 19:33:30,41191,18.16,45270,7.87,87.3,6.91,14.1,1.1
8240,2015-07-16 20:03:30,41192,18.25,45670,7.88,88.0,6.94,20.5,1.1
8241,2015-07-16 20:33:30,41193,18.28,46050,7.91,88.2,6.94,20.1,1.4
8242,2015-07-16 21:03:30,41194,18.23,46170,7.89,88.1,6.94,11.6,1.3
8243,2015-07-16 21:33:30,41195,18.22,46150,7.89,88.0,6.93,9.6,1.5
8244,2015-07-16 22:03:30,41196,18.21,46140,7.91,88.3,6.95,8.3,1.1
8245,2015-07-16 22:33:30,41197,18.19,46080,7.89,87.7,6.92,8.7,0.8
8246,2015-07-16 23:03:30,41198,18.07,45690,7.88,87.5,6.93,12.8,0.9
8247,2015-07-16 23:33:30,41199,18.04,45610,7.87,86.9,6.89,11.0,0.9
8248,2015-07-17 00:03:30,41200,18.0,45440,7.87,86.9,6.9,9.8,1.1
8249,2015-07-17 00:33:30,41201,17.9,45190,7.87,86.6,6.89,8.4,1.3
8250,2015-07-17 01:03:30,41202,17.8,44900,7.87,87.6,6.99,7.2,1.0
8251,2015-07-17 01:33:30,41203,17.69,44610,7.88,86.9,6.96,6.5,0.8
8252,2015-07-17 02:03:30,41204,17.57,44240,7.85,87.0,7.0,6.6,0.5
8253,2015-07-17 02:33:30,41205,17.47,43950,7.84,86.7,7.0,6.1,0.5
8254,2015-07-17 03:03:30,41206,17.37,43720,7.85,87.9,7.11,6.1,0.3
8255,2015-07-17 03:33:30,41207,17.3,43490,7.85,87.3,7.08,6.2,0.8
8256,2015-07-17 04:03:30,41208,17.24,43260,7.8,86.3,7.01,6.5,0.8
8257,2015-07-17 04:33:30,41209,17.26,43300,7.77,86.0,6.99,7.0,0.8
8258,2015-07-17 05:03:30,41210,17.11,43370,7.82,86.6,7.05,6.1,0.8
8259,2015-07-17 05:33:30,41211,16.99,43290,7.84,88.1,7.2,5.7,0.5
8260,2015-07-17 06:03:30,41212,16.89,43330,7.85,87.0,7.12,5.8,0.7
8261,2015-07-17 06:33:30,41213,17.06,43510,7.84,87.6,7.14,5.6,0.9
8262,2015-07-17 07:03:30,41214,17.17,43890,7.84,85.8,6.96,6.1,0.8
8263,2015-07-17 07:33:30,41215,17.21,43950,7.84,87.1,7.06,5.7,1.2
8264,2015-07-17 08:03:30,41216,17.39,44380,7.85,86.2,6.95,5.9,0.9
8265,2015-07-17 08:33:30,41217,17.35,44410,7.86,86.2,6.96,6.1,0.4
8266,2015-07-17 09:03:30,41218,17.66,45160,7.86,86.1,6.88,8.4,0.4
8267,2015-07-17 09:33:30,41219,17.59,44930,7.86,87.8,7.04,7.4,0.4
8268,2015-07-17 10:03:30,41220,17.67,45080,7.87,88.7,7.09,6.3,1.8
8269,2015-07-17 10:33:30,41221,17.8,45500,7.88,88.6,7.06,7.7,0.4
8270,2015-07-17 11:03:30,41222,17.82,45600,7.88,88.4,7.03,7.5,0.4
8271,2015-07-17 11:33:30,41223,17.79,45260,7.88,88.3,7.04,7.5,0.5
8272,2015-07-17 12:03:30,41224,17.87,45250,7.89,88.9,7.07,7.4,0.9
8273,2015-07-17 12:33:30,41225,17.84,45070,7.88,89.5,7.14,7.5,0.5
8274,2015-07-17 13:03:30,41226,17.82,44850,7.9,90.8,7.25,7.9,1.1
8275,2015-07-17 13:33:30,41227,17.8,44610,7.89,90.2,7.21,8.0,0.4
8276,2015-07-17 14:03:30,41228,17.73,44340,7.89,91.0,7.29,7.7,0.4
8277,2015-07-17 14:33:30,41229,17.68,44060,7.89,92.2,7.4,7.8,0.3
8278,2015-07-17 15:03:30,41230,17.69,43790,7.86,92.3,7.42,8.7,0.6
8279,2015-07-17 15:33:30,41231,17.62,43620,7.88,92.5,7.46,8.8,0.5
8280,2015-07-17 16:03:30,41232,17.57,43200,7.81,92.4,7.47,9.3,0.8
8281,2015-07-17 16:33:30,41233,17.54,43070,7.82,92.2,7.46,8.8,0.7
8282,2015-07-17 17:03:30,41234,17.35,43160,7.87,93.2,7.57,8.6,1.5
8283,2015-07-17 17:33:30,41235,17.17,43210,7.91,93.1,7.58,8.4,1.2
8284,2015-07-17 18:03:30,41236,17.17,43360,7.89,93.7,7.63,7.8,1.0
8285,2015-07-17 18:33:30,41237,17.21,43600,7.88,92.1,7.48,6.9,1.2
8286,2015-07-17 19:03:30,41238,17.32,43930,7.88,91.9,7.44,7.0,1.2
8287,2015-07-17 19:33:30,41239,17.2,44040,7.91,92.1,7.47,6.3,0.6
8288,2015-07-17 20:03:30,41240,17.52,45090,7.89,89.1,7.15,11.1,0.3
8289,2015-07-17 20:33:30,41241,17.39,45260,7.9,89.4,7.18,9.0,0.6
8290,2015-07-17 21:03:30,41242,17.43,45890,7.92,89.1,7.14,12.7,0.9
8291,2015-07-17 21:33:30,41243,17.38,46060,7.92,89.1,7.14,10.4,1.3
8292,2015-07-17 22:03:30,41244,17.34,46040,7.92,88.8,7.11,8.8,0.5
8293,2015-07-17 22:33:30,41245,17.33,46120,7.93,89.4,7.17,7.6,0.5
8294,2015-07-17 23:03:30,41246,17.34,46270,7.93,89.3,7.15,8.0,0.3
8295,2015-07-17 23:33:30,41247,17.26,45860,7.91,89.9,7.23,10.0,1.2
8296,2015-07-18 00:03:30,41248,17.23,45720,7.91,88.8,7.14,9.7,0.8
8297,2015-07-18 00:33:30,41249,17.22,45560,7.9,89.0,7.16,9.0,0.2
8298,2015-07-18 01:03:30,41250,17.2,45360,7.9,89.4,7.21,8.0,0.8
8299,2015-07-18 01:33:30,41251,17.12,45170,7.89,88.0,7.11,7.0,0.6
8300,2015-07-18 02:03:30,41252,17.02,44960,7.9,88.3,7.15,6.6,0.3
8301,2015-07-18 02:33:30,41253,16.85,44740,7.89,89.6,7.29,6.5,0.3
8302,2015-07-18 03:03:30,41254,16.74,44470,7.89,87.8,7.17,6.4,0.1
8303,2015-07-18 03:33:30,41255,16.59,44190,7.88,88.9,7.29,6.2,0.3
8304,2015-07-18 04:03:30,41256,16.48,44030,7.88,89.5,7.35,6.1,0.2
8305,2015-07-18 04:33:30,41257,16.44,43740,7.83,87.3,7.2,5.9,0.2
8306,2015-07-18 05:03:30,41258,16.45,43760,7.82,87.3,7.19,6.3,0.1
8307,2015-07-18 05:33:30,41259,16.3,43860,7.88,87.8,7.25,5.9,0.3
8308,2015-07-18 06:03:30,41260,16.31,43910,7.91,88.7,7.32,5.5,0.3
8309,2015-07-18 06:33:30,41261,16.3,43980,7.89,89.1,7.35,5.4,0.5
8310,2015-07-18 07:03:30,41262,16.41,44100,7.88,89.0,7.32,5.3,0.5
8311,2015-07-18 07:33:30,41263,16.74,44540,7.88,88.0,7.18,6.1,0.5
8312,2015-07-18 08:03:30,41264,16.71,44610,7.89,89.7,7.32,5.4,0.5
8313,2015-07-18 08:33:30,41265,16.81,44860,7.91,87.8,7.14,5.3,0.1
8314,2015-07-18 09:03:30,41266,17.03,45090,7.89,88.4,7.16,5.2,0.1
8315,2015-07-18 09:33:30,41267,17.22,45620,7.9,88.1,7.09,6.2,0.8
8316,2015-07-18 10:03:30,41268,17.27,45400,7.9,89.2,7.18,6.0,0.3
8317,2015-07-18 10:33:30,41269,17.41,45540,7.92,89.8,7.21,5.2,0.6
8318,2015-07-18 11:03:30,41270,17.43,45910,7.92,88.4,7.08,6.4,0.6
8319,2015-07-18 11:33:30,41271,17.4,45950,7.93,88.6,7.09,5.8,0.6
8320,2015-07-18 12:03:30,41272,17.47,45700,7.93,89.9,7.2,6.1,0.5
8321,2015-07-18 12:33:30,41273,17.59,45630,7.92,90.6,7.24,6.1,0.2
8322,2015-07-18 13:03:30,41274,17.59,45480,7.93,91.0,7.27,5.8,1.0
8323,2015-07-18 13:33:30,41275,17.58,45140,7.94,91.3,7.31,6.1,0.2
8324,2015-07-18 14:03:30,41276,17.59,45030,7.93,91.3,7.32,5.9,0.6
8325,2015-07-18 14:33:30,41277,17.58,44830,7.91,92.0,7.38,6.3,0.7
8326,2015-07-18 15:03:30,41278,17.55,44580,7.91,92.7,7.45,6.9,0.2
8327,2015-07-18 15:33:30,41279,17.46,44300,7.91,92.8,7.48,7.6,1.2
8328,2015-07-18 16:03:30,41280,17.4,44150,7.9,92.8,7.49,9.5,1.3
8329,2015-07-18 16:33:30,41281,17.34,43920,7.86,92.2,7.45,7.4,0.6
8330,2015-07-18 17:03:30,41282,17.21,43670,7.85,92.1,7.48,8.5,0.4
8331,2015-07-18 17:33:30,41283,16.89,43680,7.92,93.7,7.65,7.1,0.4
8332,2015-07-18 18:03:30,41284,16.84,43750,7.94,94.3,7.71,5.4,1.2
8333,2015-07-18 18:33:30,41285,16.97,44040,7.92,92.7,7.55,6.2,0.2
8334,2015-07-18 19:03:30,41286,17.12,44450,7.9,91.5,7.42,6.3,1.2
8335,2015-07-18 19:33:30,41287,16.92,44450,7.93,91.9,7.48,5.3,1.3
8336,2015-07-18 20:03:30,41288,17.17,44910,7.92,91.1,7.36,6.0,1.0
8337,2015-07-18 20:33:30,41289,17.22,45500,7.92,89.9,7.24,6.1,1.6
8338,2015-07-18 21:03:30,41290,17.14,46010,7.93,88.8,7.15,9.9,1.6
8339,2015-07-18 21:33:30,41291,17.11,46230,7.95,89.1,7.17,9.7,0.6
8340,2015-07-18 22:03:30,41292,17.09,46300,7.94,90.1,7.25,7.9,0.3
8341,2015-07-18 22:33:30,41293,17.03,46330,7.96,89.0,7.17,6.9,0.2
8342,2015-07-18 23:03:30,41294,17.04,46420,7.96,89.8,7.23,6.1,0.7
8343,2015-07-18 23:33:30,41295,17.06,46500,7.95,89.3,7.19,6.6,0.5
8344,2015-07-19 00:03:30,41296,17.02,46290,7.96,89.9,7.24,6.8,0.5
8345,2015-07-19 00:33:30,41297,16.92,46140,7.96,88.6,7.16,7.4,0.2
8346,2015-07-19 01:03:30,41298,16.92,46020,7.95,88.4,7.14,6.3,0.9
8347,2015-07-19 01:33:30,41299,16.89,45810,7.93,88.4,7.16,5.6,0.4
8348,2015-07-19 02:03:30,41300,16.8,45580,7.93,88.6,7.19,5.2,0.4
8349,2015-07-19 02:33:30,41301,16.7,45360,7.93,89.7,7.3,5.2,0.7
8350,2015-07-19 03:03:30,41302,16.59,45130,7.92,89.2,7.28,5.0,0.4
8351,2015-07-19 03:33:30,41303,16.46,44790,7.93,89.4,7.33,5.2,0.5
8352,2015-07-19 04:03:30,41304,16.33,44470,7.91,90.5,7.45,4.9,0.8
8353,2015-07-19 04:33:30,41305,16.22,44300,7.93,89.2,7.36,5.0,0.8
8354,2015-07-19 05:03:30,41306,16.18,44080,7.9,90.4,7.47,4.6,0.5
8355,2015-07-19 05:33:30,41307,16.26,44040,7.88,89.8,7.42,5.0,0.5
8356,2015-07-19 06:03:30,41308,16.13,44010,7.9,89.1,7.38,4.8,0.6
8357,2015-07-19 06:33:30,41309,16.07,44030,7.92,89.3,7.4,4.4,0.4
8358,2015-07-19 07:03:30,41310,16.23,44300,7.91,90.6,7.47,4.7,0.1
8359,2015-07-19 07:33:30,41311,16.27,44210,7.91,90.1,7.43,4.5,1.0
8360,2015-07-19 08:03:30,41312,16.4,44580,7.93,90.6,7.44,4.7,1.0
8361,2015-07-19 08:33:30,41313,16.42,44530,7.94,90.5,7.44,4.0,1.0
8362,2015-07-19 09:03:30,41314,16.51,44730,7.92,89.8,7.36,4.2,0.7
8363,2015-07-19 09:33:30,41315,16.81,45110,7.93,90.0,7.32,3.8,1.6
8364,2015-07-19 10:03:30,41316,17.08,45350,7.95,90.4,7.3,4.6,0.9
8365,2015-07-19 10:33:30,41317,17.25,45530,7.93,90.8,7.31,5.1,0.3
8366,2015-07-19 11:03:30,41318,17.36,45640,7.94,91.6,7.36,5.3,0.4
8367,2015-07-19 11:33:30,41319,17.52,45910,7.94,91.1,7.28,4.7,1.3
8368,2015-07-19 12:03:30,41320,17.38,46240,7.95,89.6,7.17,4.7,1.1
8369,2015-07-19 12:33:30,41321,17.55,46260,7.95,90.1,7.19,5.2,0.4
8370,2015-07-19 13:03:30,41322,17.58,46000,7.95,91.7,7.32,5.3,0.4
8371,2015-07-19 13:33:30,41323,17.62,45890,7.95,92.0,7.34,5.2,0.6
8372,2015-07-19 14:03:30,41324,17.56,45710,7.94,91.8,7.34,5.4,0.9
8373,2015-07-19 14:33:30,41325,17.55,45450,7.95,92.5,7.4,5.9,0.9
8374,2015-07-19 15:03:30,41326,17.54,45220,7.94,92.4,7.41,6.2,0.4
8375,2015-07-19 15:33:30,41327,17.55,44990,7.95,93.9,7.53,6.3,0.2
8376,2015-07-19 16:03:30,41328,17.54,44750,7.94,93.9,7.54,7.6,0.6
8377,2015-07-19 16:33:30,41329,17.52,44510,7.92,94.2,7.57,7.0,0.5
8378,2015-07-19 17:03:30,41330,17.41,44250,7.91,94.1,7.59,6.7,1.6
8379,2015-07-19 17:33:30,41331,17.19,44020,7.91,94.8,7.69,5.5,0.5
